session_id,tutor_id,date,duration_minutes,rating,status,has_tech_issue,is_first_session,reschedule_initiator,no_show
S01459,T143,2025-11-01,61,2,completed,false,false,,false
S01460,T186,2025-11-01,56,3,dropout,false,false,,false
S01461,T164,2025-11-01,87,5,completed,false,false,,false
S01462,T143,2025-11-01,58,4,dropout,false,false,,false
S01463,T159,2025-11-01,27,2,completed,false,false,,false
S01464,T152,2025-11-01,38,5,completed,false,false,,false
S01465,T104,2025-11-01,62,5,completed,true,false,,false
S01466,T069,2025-11-01,39,2,completed,false,false,,false
S01467,T112,2025-10-31,52,2,dropout,false,false,,false
S01468,T192,2025-10-31,75,1,dropout,true,false,,false
S01469,T160,2025-10-31,61,,rescheduled,false,false,tutor,false
S01470,T130,2025-10-31,62,3,rescheduled,false,false,tutor,false
S01471,T195,2025-10-31,87,4,completed,false,false,,false
S01472,T177,2025-10-31,86,1,completed,false,false,,false
S01473,T169,2025-10-31,32,,completed,false,false,,false
S01474,T170,2025-10-31,25,2,completed,false,false,,false
S01475,T173,2025-10-31,39,,completed,false,false,,false
S01476,T031,2025-10-31,80,5,completed,false,false,,false
S01477,T191,2025-10-31,88,1,completed,false,false,,false
S01478,T018,2025-10-31,71,5,completed,false,false,,false
S01479,T064,2025-10-31,29,3,rescheduled,false,false,tutor,false
S01480,T192,2025-10-31,43,,completed,false,false,,false
S01481,T027,2025-10-31,36,5,completed,false,false,,false
S01482,T092,2025-10-31,46,4,completed,false,false,,false
S01483,T034,2025-10-31,88,3,completed,false,false,,false
S01484,T036,2025-10-31,58,3,completed,false,false,,false
S01485,T038,2025-10-31,58,,completed,false,false,,false
S01486,T093,2025-10-31,51,2,completed,false,false,,false
S01487,T035,2025-10-31,54,3,completed,false,false,,false
S01488,T174,2025-10-31,40,5,completed,false,false,,false
S01489,T021,2025-10-31,70,2,dropout,false,false,,false
S01490,T005,2025-10-31,27,3,dropout,true,false,,false
S01491,T045,2025-10-31,89,,rescheduled,false,false,tutor,false
S01492,T190,2025-10-31,71,3,completed,false,false,,false
S01493,T166,2025-10-31,44,4,completed,false,false,,false
S01494,T131,2025-10-31,40,2,dropout,false,false,,true
S01495,T093,2025-10-31,70,5,completed,false,false,,false
S01496,T109,2025-10-31,62,3,completed,false,false,,false
S01497,T014,2025-10-31,61,4,rescheduled,false,false,tutor,false
S01498,T002,2025-10-31,33,5,completed,false,true,,false
S01499,T149,2025-10-31,60,2,rescheduled,false,false,tutor,false
S01500,T001,2025-10-31,60,5,rescheduled,false,false,tutor,false
S01501,T063,2025-10-31,34,5,completed,false,false,,false
S01502,T093,2025-10-31,84,2,completed,false,false,,false
S01503,T198,2025-10-31,31,4,completed,false,false,,false
S01504,T109,2025-10-31,47,5,completed,false,false,,false
S01505,T012,2025-10-31,70,4,completed,false,false,,false
S01506,T089,2025-10-31,26,1,completed,false,false,,false
S01507,T042,2025-10-31,50,5,completed,false,false,,false
S01508,T005,2025-10-31,45,3,dropout,false,false,,false
S01509,T089,2025-10-31,70,3,completed,false,false,,false
S01510,T053,2025-10-31,61,1,dropout,false,false,,false
S01511,T075,2025-10-31,57,4,completed,false,false,,false
S01512,T040,2025-10-31,75,2,completed,false,false,,false
S01513,T075,2025-10-31,71,5,dropout,false,false,,false
S01514,T094,2025-10-31,77,3,completed,true,true,,false
S01515,T125,2025-10-31,56,3,completed,false,false,,false
S01516,T169,2025-10-31,73,3,completed,true,false,,false
S01517,T147,2025-10-31,63,1,completed,true,false,,false
S01518,T147,2025-10-31,48,4,completed,false,false,,false
S01519,T076,2025-10-31,60,5,completed,false,false,,false
S01520,T186,2025-10-31,39,3,completed,false,false,,false
S01521,T078,2025-10-31,71,4,rescheduled,false,false,tutor,false
S01522,T184,2025-10-31,30,3,completed,false,false,,false
S01523,T150,2025-10-31,50,4,completed,false,false,,false
S01524,T182,2025-10-31,83,4,completed,false,false,,false
S01525,T186,2025-10-31,38,5,completed,true,false,,false
S01526,T024,2025-10-31,46,3,completed,true,false,,false
S01527,T051,2025-10-31,26,5,completed,false,false,,false
S01528,T076,2025-10-31,31,5,completed,false,false,,false
S01529,T043,2025-10-31,38,3,completed,false,false,,false
S01530,T006,2025-10-31,67,3,rescheduled,false,false,tutor,false
S01531,T034,2025-10-31,90,4,completed,false,false,,false
S01532,T039,2025-10-31,55,4,completed,false,false,,false
S01533,T063,2025-10-31,70,5,completed,false,false,,false
S01534,T131,2025-10-31,47,4,rescheduled,false,false,tutor,false
S01535,T193,2025-10-31,54,4,completed,false,false,,false
S01536,T090,2025-10-31,27,,rescheduled,false,false,tutor,false
S01537,T045,2025-10-31,79,4,completed,false,false,,false
S01538,T090,2025-10-31,87,3,completed,false,false,,false
S01539,T083,2025-10-31,68,5,dropout,false,false,,false
S01540,T035,2025-10-31,64,3,completed,false,false,,false
S01541,T137,2025-10-31,45,3,completed,true,false,,false
S01542,T196,2025-10-31,37,4,completed,false,false,,false
S01543,T155,2025-10-31,46,5,completed,false,false,,false
S01544,T187,2025-10-31,54,3,completed,false,false,,false
S01545,T128,2025-10-31,86,2,completed,false,false,,false
S01546,T197,2025-10-31,32,1,dropout,false,false,,false
S01547,T141,2025-10-31,70,5,completed,false,false,,false
S01548,T102,2025-10-31,74,2,completed,false,false,,false
S01549,T027,2025-10-31,54,4,rescheduled,true,false,tutor,false
S01550,T009,2025-10-31,76,5,completed,false,false,,false
S01551,T124,2025-10-31,34,5,completed,false,false,,false
S01552,T183,2025-10-31,73,5,rescheduled,false,false,tutor,false
S01553,T020,2025-10-31,37,2,completed,false,false,,false
S01554,T031,2025-10-31,37,3,completed,false,false,,false
S01555,T032,2025-10-31,37,3,rescheduled,false,false,tutor,false
S01556,T149,2025-10-31,56,4,completed,false,false,,false
S01557,T127,2025-10-31,25,5,completed,false,false,,false
S01558,T105,2025-10-31,81,4,completed,false,false,,false
S01559,T084,2025-10-31,30,4,completed,false,false,,false
S01560,T075,2025-10-31,38,3,completed,false,false,,false
S01561,T172,2025-10-31,27,4,completed,true,false,,false
S01562,T066,2025-10-31,73,5,completed,false,false,,false
S01563,T082,2025-10-31,67,3,completed,false,false,,false
S01564,T087,2025-10-31,77,1,completed,false,false,,false
S01565,T199,2025-10-31,36,4,completed,false,false,,false
S01566,T156,2025-10-31,43,4,completed,false,false,,false
S01567,T099,2025-10-31,81,5,dropout,false,false,,true
S01568,T090,2025-10-31,86,3,completed,false,false,,false
S01569,T033,2025-10-31,28,3,dropout,false,false,,false
S01570,T057,2025-10-31,51,4,completed,false,false,,false
S01571,T058,2025-10-31,48,3,rescheduled,false,false,tutor,false
S01572,T178,2025-10-31,74,4,completed,false,false,,false
S01573,T053,2025-10-31,44,2,completed,false,false,,false
S01574,T064,2025-10-31,27,3,rescheduled,false,false,tutor,false
S01575,T189,2025-10-31,38,5,completed,false,false,,false
S01576,T074,2025-10-31,81,1,completed,true,false,,false
S01577,T127,2025-10-31,68,5,completed,false,false,,false
S01578,T022,2025-10-31,37,3,completed,false,false,,false
S01579,T093,2025-10-31,78,2,completed,false,false,,false
S01580,T063,2025-10-31,49,5,completed,false,false,,false
S01581,T074,2025-10-31,59,1,dropout,false,false,,false
S01582,T042,2025-10-31,90,5,rescheduled,false,false,tutor,false
S01583,T124,2025-10-31,77,3,completed,false,false,,false
S01584,T096,2025-10-31,37,,completed,false,false,,false
S01585,T184,2025-10-31,32,2,completed,false,false,,false
S01586,T045,2025-10-31,45,2,completed,false,false,,false
S01587,T115,2025-10-31,46,1,completed,false,false,,false
S01588,T121,2025-10-31,58,5,completed,false,false,,false
S01589,T088,2025-10-31,34,5,completed,false,false,,false
S01590,T110,2025-10-31,73,3,rescheduled,false,false,tutor,false
S01591,T199,2025-10-31,66,5,rescheduled,false,false,tutor,false
S01592,T150,2025-10-31,52,4,completed,false,false,,false
S01593,T101,2025-10-31,43,1,completed,false,false,,false
S01594,T058,2025-10-31,69,4,completed,false,false,,false
S01595,T018,2025-10-31,89,3,rescheduled,false,false,tutor,false
S01596,T128,2025-10-31,55,2,completed,false,false,,false
S01597,T178,2025-10-31,85,4,completed,false,false,,false
S01598,T160,2025-10-31,29,5,completed,false,false,,false
S01599,T190,2025-10-31,63,5,rescheduled,false,false,tutor,false
S01600,T099,2025-10-31,65,5,completed,false,false,,false
S01601,T103,2025-10-31,75,3,completed,false,false,,false
S01602,T085,2025-10-31,31,,completed,false,false,,false
S01603,T119,2025-10-31,88,,completed,false,false,,false
S01604,T154,2025-10-31,54,3,completed,false,false,,false
S01605,T098,2025-10-31,58,5,completed,false,false,,false
S01606,T093,2025-10-31,27,5,completed,false,false,,false
S01607,T115,2025-10-31,66,5,completed,false,false,,false
S01608,T024,2025-10-31,39,3,completed,false,false,,false
S01609,T053,2025-10-31,35,2,completed,false,false,,false
S01610,T136,2025-10-31,63,4,dropout,false,false,,false
S01611,T042,2025-10-31,49,2,completed,false,false,,false
S01612,T121,2025-10-31,41,,completed,false,false,,false
S01613,T090,2025-10-31,84,3,rescheduled,false,false,tutor,false
S01614,T048,2025-10-31,80,3,dropout,true,false,,true
S01615,T095,2025-10-31,29,1,completed,false,false,,false
S01616,T164,2025-10-31,60,3,rescheduled,false,false,tutor,false
S01617,T042,2025-10-31,78,,rescheduled,false,false,tutor,false
S01618,T147,2025-10-31,83,3,dropout,false,false,,false
S01619,T053,2025-10-31,63,1,completed,false,false,,false
S01620,T037,2025-10-31,41,5,completed,false,false,,false
S01621,T145,2025-10-31,25,5,completed,false,false,,false
S01622,T065,2025-10-31,47,4,completed,false,false,,false
S01623,T178,2025-10-31,50,3,completed,false,false,,false
S01624,T043,2025-10-31,55,3,completed,false,false,,false
S01625,T143,2025-10-31,54,4,completed,false,false,,false
S01626,T002,2025-10-31,57,3,completed,false,false,,false
S01627,T014,2025-10-31,62,3,completed,false,false,,false
S01628,T119,2025-10-31,45,3,completed,false,false,,false
S01629,T161,2025-10-31,42,5,completed,false,false,,false
S01630,T188,2025-10-31,68,3,dropout,false,false,,false
S01631,T064,2025-10-31,26,1,dropout,false,false,,false
S01632,T174,2025-10-31,58,3,completed,false,false,,false
S01633,T178,2025-10-31,75,5,completed,true,false,,false
S01634,T070,2025-10-31,52,5,rescheduled,false,false,tutor,false
S01635,T190,2025-10-31,69,4,completed,false,false,,false
S01636,T102,2025-10-31,42,4,completed,false,false,,false
S01637,T139,2025-10-31,47,3,completed,false,false,,false
S01638,T164,2025-10-31,78,4,dropout,false,false,,true
S01639,T018,2025-10-31,82,5,rescheduled,false,false,tutor,false
S01640,T060,2025-10-31,68,4,completed,false,false,,false
S01641,T127,2025-10-31,59,3,completed,false,false,,false
S01642,T196,2025-10-31,46,4,dropout,false,false,,false
S01643,T105,2025-10-31,33,2,completed,false,false,,false
S01644,T003,2025-10-31,35,3,completed,false,false,,false
S01645,T060,2025-10-31,35,5,completed,false,false,,false
S01646,T156,2025-10-31,52,5,completed,false,false,,false
S01647,T044,2025-10-31,25,2,dropout,false,false,,false
S01648,T043,2025-10-31,51,5,completed,false,false,,false
S01649,T014,2025-10-31,49,5,completed,false,false,,false
S01650,T091,2025-10-31,80,3,rescheduled,true,false,tutor,false
S01651,T073,2025-10-31,61,3,completed,false,false,,false
S01652,T151,2025-10-31,82,4,rescheduled,false,false,tutor,false
S01653,T158,2025-10-31,76,5,dropout,true,false,,false
S01654,T036,2025-10-31,85,1,completed,true,false,,false
S01655,T123,2025-10-31,52,4,completed,true,false,,false
S01656,T087,2025-10-31,83,3,completed,false,false,,false
S01657,T171,2025-10-31,32,5,completed,false,false,,false
S01658,T047,2025-10-31,85,3,completed,false,false,,false
S01659,T133,2025-10-31,46,4,completed,true,false,,false
S01660,T193,2025-10-31,29,3,completed,false,false,,false
S01661,T060,2025-10-31,89,4,completed,false,false,,false
S01662,T165,2025-10-31,44,,completed,false,false,,false
S01663,T026,2025-10-31,54,5,completed,false,false,,false
S01664,T157,2025-10-31,55,1,completed,false,false,,false
S01665,T162,2025-10-31,74,5,completed,false,false,,false
S01666,T198,2025-10-31,29,,completed,false,false,,false
S01667,T007,2025-10-31,65,5,completed,false,false,,false
S01668,T108,2025-10-31,54,4,completed,false,false,,false
S01669,T123,2025-10-31,25,4,completed,false,false,,false
S01670,T182,2025-10-31,86,,completed,false,false,,false
S01671,T151,2025-10-31,61,2,rescheduled,false,false,tutor,false
S01672,T132,2025-10-30,37,3,completed,false,false,,false
S01673,T064,2025-10-30,63,2,dropout,true,false,,false
S01674,T014,2025-10-30,57,5,completed,false,false,,false
S01675,T106,2025-10-30,63,4,completed,false,false,,false
S01676,T136,2025-10-30,27,2,completed,false,false,,false
S01677,T049,2025-10-30,77,4,dropout,true,false,,false
S01678,T065,2025-10-30,90,5,completed,false,false,,false
S01679,T137,2025-10-30,83,4,completed,false,false,,false
S01680,T004,2025-10-30,65,3,completed,false,false,,false
S01681,T027,2025-10-30,60,2,completed,false,false,,false
S01682,T015,2025-10-30,45,3,completed,false,false,,false
S01683,T061,2025-10-30,30,4,completed,false,false,,false
S01684,T073,2025-10-30,66,4,completed,false,false,,false
S01685,T200,2025-10-30,50,5,completed,false,false,,false
S01686,T102,2025-10-30,48,5,completed,false,false,,false
S01687,T131,2025-10-30,67,3,completed,false,false,,false
S01688,T194,2025-10-30,48,5,completed,false,false,,false
S01689,T015,2025-10-30,64,1,completed,false,false,,false
S01690,T008,2025-10-30,65,4,completed,false,false,,false
S01691,T087,2025-10-30,47,2,completed,false,false,,false
S01692,T094,2025-10-30,55,5,dropout,false,false,,false
S01693,T023,2025-10-30,33,4,rescheduled,true,false,tutor,false
S01694,T061,2025-10-30,72,3,completed,false,false,,false
S01695,T164,2025-10-30,88,5,completed,false,false,,false
S01696,T034,2025-10-30,69,5,completed,false,false,,false
S01697,T181,2025-10-30,82,3,completed,false,false,,false
S01698,T169,2025-10-30,36,5,completed,false,false,,false
S01699,T158,2025-10-30,70,2,completed,false,false,,false
S01700,T007,2025-10-30,37,4,rescheduled,false,false,tutor,false
S01701,T108,2025-10-30,46,4,completed,false,false,,false
S01702,T051,2025-10-30,86,5,completed,false,false,,false
S01703,T142,2025-10-30,80,2,completed,false,false,,false
S01704,T120,2025-10-30,32,5,rescheduled,true,false,tutor,false
S01705,T030,2025-10-30,57,4,completed,false,false,,false
S01706,T010,2025-10-30,50,5,completed,false,false,,false
S01707,T037,2025-10-30,52,4,completed,false,false,,false
S01708,T146,2025-10-30,81,3,completed,false,false,,false
S01709,T056,2025-10-30,74,5,dropout,false,false,,true
S01710,T171,2025-10-30,48,4,dropout,false,false,,true
S01711,T124,2025-10-30,27,2,completed,false,false,,false
S01712,T093,2025-10-30,55,5,rescheduled,false,false,tutor,false
S01713,T181,2025-10-30,70,4,completed,false,false,,false
S01714,T188,2025-10-30,76,4,dropout,false,false,,false
S01715,T060,2025-10-30,67,5,dropout,false,false,,false
S01716,T112,2025-10-30,51,2,completed,false,false,,false
S01717,T148,2025-10-30,88,2,completed,false,false,,false
S01718,T148,2025-10-30,43,,completed,false,false,,false
S01719,T054,2025-10-30,55,3,completed,false,false,,false
S01720,T128,2025-10-30,79,3,dropout,false,false,,false
S01721,T063,2025-10-30,59,,rescheduled,false,false,tutor,false
S01722,T059,2025-10-30,45,5,completed,false,false,,false
S01723,T062,2025-10-30,36,5,completed,false,false,,false
S01724,T067,2025-10-30,60,2,completed,false,false,,false
S01725,T063,2025-10-30,33,5,completed,false,false,,false
S01726,T159,2025-10-30,34,5,completed,false,false,,false
S01727,T127,2025-10-30,33,3,completed,false,false,,false
S01728,T134,2025-10-30,81,3,dropout,true,false,,false
S01729,T177,2025-10-30,50,3,completed,false,false,,false
S01730,T175,2025-10-30,39,4,completed,false,false,,false
S01731,T006,2025-10-30,77,2,completed,false,false,,false
S01732,T070,2025-10-30,80,3,completed,false,false,,false
S01733,T106,2025-10-30,51,5,completed,false,false,,false
S01734,T169,2025-10-30,80,2,completed,false,false,,false
S01735,T153,2025-10-30,52,2,completed,false,false,,false
S01736,T013,2025-10-30,43,5,completed,false,false,,false
S01737,T062,2025-10-30,82,3,completed,false,false,,false
S01738,T152,2025-10-30,81,5,completed,false,false,,false
S01739,T158,2025-10-30,79,,completed,false,false,,false
S01740,T186,2025-10-30,49,5,completed,false,false,,false
S01741,T045,2025-10-30,82,5,rescheduled,false,false,tutor,false
S01742,T195,2025-10-30,76,4,completed,false,false,,false
S01743,T011,2025-10-30,49,5,completed,false,false,,false
S01744,T049,2025-10-30,70,2,completed,false,false,,false
S01745,T020,2025-10-30,46,3,dropout,false,false,,false
S01746,T028,2025-10-30,30,5,completed,false,false,,false
S01747,T070,2025-10-30,53,5,completed,false,false,,false
S01748,T093,2025-10-30,76,5,completed,false,false,,false
S01749,T023,2025-10-30,35,4,dropout,true,false,,true
S01750,T059,2025-10-30,52,5,completed,false,false,,false
S01751,T137,2025-10-30,69,4,completed,false,false,,false
S01752,T043,2025-10-30,46,,completed,false,false,,false
S01753,T148,2025-10-30,59,5,rescheduled,false,false,tutor,false
S01754,T159,2025-10-30,45,5,completed,false,false,,false
S01755,T064,2025-10-30,45,1,dropout,false,false,,false
S01756,T075,2025-10-30,33,4,completed,false,false,,false
S01757,T033,2025-10-30,89,2,completed,false,false,,false
S01758,T162,2025-10-30,51,,completed,false,false,,false
S01759,T015,2025-10-30,86,2,completed,false,false,,false
S01760,T175,2025-10-30,87,3,completed,false,false,,false
S01761,T190,2025-10-30,57,4,completed,false,false,,false
S01762,T086,2025-10-30,31,2,completed,false,false,,false
S01763,T160,2025-10-30,27,5,completed,false,false,,false
S01764,T047,2025-10-30,36,3,completed,false,false,,false
S01765,T122,2025-10-30,39,4,completed,false,false,,false
S01766,T051,2025-10-30,89,5,completed,false,false,,false
S01767,T054,2025-10-30,89,1,completed,false,false,,false
S01768,T132,2025-10-30,62,5,completed,false,false,,false
S01769,T085,2025-10-30,82,4,completed,false,false,,false
S01770,T042,2025-10-30,56,3,completed,false,false,,false
S01771,T040,2025-10-30,49,5,completed,false,false,,false
S01772,T172,2025-10-30,43,3,rescheduled,true,false,tutor,false
S01773,T142,2025-10-30,61,5,rescheduled,false,false,tutor,false
S01774,T006,2025-10-30,69,5,completed,false,false,,false
S01775,T044,2025-10-30,90,3,completed,false,false,,false
S01776,T023,2025-10-30,47,3,completed,false,false,,false
S01777,T022,2025-10-30,50,3,completed,false,false,,false
S01778,T145,2025-10-30,88,,completed,false,false,,false
S01779,T078,2025-10-30,82,5,completed,false,false,,false
S01780,T035,2025-10-30,64,2,completed,true,false,,false
S01781,T158,2025-10-30,58,4,completed,false,false,,false
S01782,T161,2025-10-30,35,4,completed,false,false,,false
S01783,T169,2025-10-30,35,5,completed,false,false,,false
S01784,T144,2025-10-30,56,4,completed,false,false,,false
S01785,T128,2025-10-30,72,2,completed,false,false,,false
S01786,T022,2025-10-30,72,5,completed,false,false,,false
S01787,T039,2025-10-30,59,3,completed,false,false,,false
S01788,T133,2025-10-30,62,5,rescheduled,false,false,tutor,false
S01789,T042,2025-10-30,33,5,completed,false,false,,false
S01790,T046,2025-10-30,48,4,completed,false,false,,false
S01791,T173,2025-10-30,45,5,completed,false,false,,false
S01792,T051,2025-10-30,40,2,completed,false,false,,false
S01793,T181,2025-10-30,77,5,completed,false,false,,false
S01794,T145,2025-10-30,48,4,completed,false,false,,false
S01795,T120,2025-10-30,88,4,completed,false,false,,false
S01796,T070,2025-10-30,70,3,dropout,false,false,,false
S01797,T123,2025-10-30,59,5,completed,false,false,,false
S01798,T008,2025-10-30,58,,completed,false,false,,false
S01799,T075,2025-10-30,88,5,completed,false,false,,false
S01800,T087,2025-10-30,38,3,completed,false,false,,false
S01801,T008,2025-10-30,90,3,completed,false,false,,false
S01802,T162,2025-10-30,90,5,completed,false,false,,false
S01803,T174,2025-10-30,69,4,dropout,false,false,,false
S01804,T149,2025-10-30,26,2,completed,false,false,,false
S01805,T085,2025-10-30,43,4,completed,false,false,,false
S01806,T039,2025-10-30,63,3,completed,false,false,,false
S01807,T111,2025-10-30,30,5,completed,false,false,,false
S01808,T158,2025-10-30,61,2,completed,true,false,,false
S01809,T186,2025-10-30,55,5,completed,false,false,,false
S01810,T181,2025-10-30,72,4,completed,false,false,,false
S01811,T179,2025-10-30,54,5,dropout,false,false,,false
S01812,T176,2025-10-30,77,2,dropout,true,false,,false
S01813,T200,2025-10-30,86,1,completed,false,false,,false
S01814,T176,2025-10-30,25,2,rescheduled,false,false,tutor,false
S01815,T172,2025-10-30,38,,completed,false,false,,false
S01816,T033,2025-10-30,36,3,completed,false,false,,false
S01817,T030,2025-10-30,25,3,dropout,false,false,,false
S01818,T096,2025-10-30,31,4,completed,false,false,,false
S01819,T175,2025-10-30,43,5,completed,false,false,,false
S01820,T189,2025-10-30,88,2,dropout,false,false,,true
S01821,T163,2025-10-30,58,2,completed,false,false,,false
S01822,T081,2025-10-30,79,4,completed,true,false,,false
S01823,T076,2025-10-30,64,5,rescheduled,false,false,tutor,false
S01824,T142,2025-10-30,70,,completed,false,false,,false
S01825,T093,2025-10-30,36,3,completed,false,false,,false
S01826,T075,2025-10-30,88,4,completed,false,false,,false
S01827,T103,2025-10-30,43,3,completed,false,false,,false
S01828,T041,2025-10-30,31,4,rescheduled,false,false,tutor,false
S01829,T177,2025-10-30,77,5,completed,false,false,,false
S01830,T118,2025-10-30,45,5,completed,false,false,,false
S01831,T086,2025-10-30,35,2,completed,false,false,,false
S01832,T112,2025-10-30,56,4,dropout,false,false,,false
S01833,T037,2025-10-30,36,5,completed,false,false,,false
S01834,T126,2025-10-30,28,5,completed,false,false,,false
S01835,T099,2025-10-30,86,4,completed,false,false,,false
S01836,T084,2025-10-30,57,3,dropout,false,false,,false
S01837,T037,2025-10-30,70,5,completed,false,false,,false
S01838,T078,2025-10-30,65,5,completed,false,false,,false
S01839,T178,2025-10-30,44,4,rescheduled,false,false,tutor,false
S01840,T144,2025-10-30,66,1,completed,false,false,,false
S01841,T155,2025-10-30,85,3,dropout,true,false,,true
S01842,T019,2025-10-30,33,5,completed,false,false,,false
S01843,T100,2025-10-30,66,5,completed,true,false,,false
S01844,T171,2025-10-30,39,3,rescheduled,false,false,tutor,false
S01845,T073,2025-10-30,56,3,completed,false,false,,false
S01846,T073,2025-10-30,67,5,completed,false,false,,false
S01847,T084,2025-10-30,63,3,rescheduled,false,false,tutor,false
S01848,T007,2025-10-30,32,5,completed,false,false,,false
S01849,T144,2025-10-30,71,5,completed,false,false,,false
S01850,T176,2025-10-30,56,3,rescheduled,true,false,tutor,false
S01851,T080,2025-10-30,52,5,completed,false,false,,false
S01852,T005,2025-10-30,45,4,completed,true,false,,false
S01853,T190,2025-10-30,53,5,completed,false,false,,false
S01854,T165,2025-10-30,83,,completed,true,false,,false
S01855,T171,2025-10-30,74,4,completed,false,false,,false
S01856,T009,2025-10-30,41,4,completed,false,false,,false
S01857,T004,2025-10-30,83,3,completed,false,false,,false
S01858,T081,2025-10-30,28,1,completed,false,false,,false
S01859,T161,2025-10-30,46,5,completed,false,false,,false
S01860,T065,2025-10-30,28,5,completed,true,false,,false
S01861,T021,2025-10-30,86,,completed,false,false,,false
S01862,T013,2025-10-30,63,5,completed,false,false,,false
S01863,T086,2025-10-30,59,5,completed,false,false,,false
S01864,T174,2025-10-30,77,5,completed,false,false,,false
S01865,T005,2025-10-30,49,4,dropout,false,false,,false
S01866,T176,2025-10-30,90,1,rescheduled,false,false,tutor,false
S01867,T065,2025-10-30,60,5,dropout,false,false,,false
S01868,T041,2025-10-30,76,3,completed,false,false,,false
S01869,T052,2025-10-30,67,5,completed,true,false,,false
S01870,T032,2025-10-30,48,,dropout,false,false,,true
S01871,T008,2025-10-30,69,4,completed,false,false,,false
S01872,T180,2025-10-30,57,4,rescheduled,false,false,tutor,false
S01873,T166,2025-10-30,87,,completed,false,false,,false
S01874,T066,2025-10-30,41,5,completed,false,false,,false
S01875,T045,2025-10-30,69,3,completed,false,false,,false
S01876,T086,2025-10-30,38,5,dropout,false,false,,false
S01877,T071,2025-10-30,82,5,completed,false,false,,false
S01878,T063,2025-10-30,32,4,completed,false,false,,false
S01879,T009,2025-10-30,49,5,completed,false,false,,false
S01880,T130,2025-10-30,75,,completed,true,false,,false
S01881,T021,2025-10-30,38,5,rescheduled,false,false,tutor,false
S01882,T177,2025-10-29,37,4,completed,false,false,,false
S01883,T071,2025-10-29,82,5,completed,false,false,,false
S01884,T020,2025-10-29,49,5,completed,true,false,,false
S01885,T158,2025-10-29,37,4,completed,false,false,,false
S01886,T141,2025-10-29,58,5,dropout,false,false,,false
S01887,T057,2025-10-29,86,4,completed,false,false,,false
S01888,T139,2025-10-29,90,2,completed,false,false,,false
S01889,T017,2025-10-29,77,4,completed,false,false,,false
S01890,T193,2025-10-29,31,,rescheduled,false,false,tutor,false
S01891,T032,2025-10-29,59,1,dropout,false,false,,false
S01892,T198,2025-10-29,47,3,rescheduled,false,false,tutor,false
S01893,T089,2025-10-29,86,5,rescheduled,false,false,tutor,false
S01894,T046,2025-10-29,34,3,dropout,false,false,,false
S01895,T191,2025-10-29,44,1,completed,true,false,,false
S01896,T014,2025-10-29,70,2,completed,false,false,,false
S01897,T177,2025-10-29,81,3,completed,false,false,,false
S01898,T133,2025-10-29,33,3,completed,false,false,,false
S01899,T076,2025-10-29,37,5,dropout,false,false,,false
S01900,T047,2025-10-29,42,2,completed,false,false,,false
S01901,T106,2025-10-29,78,5,dropout,false,false,,false
S01902,T067,2025-10-29,26,4,completed,false,false,,false
S01903,T088,2025-10-29,78,5,completed,false,false,,false
S01904,T077,2025-10-29,64,2,dropout,false,false,,false
S01905,T080,2025-10-29,34,,rescheduled,false,false,tutor,false
S01906,T155,2025-10-29,53,1,completed,false,false,,false
S01907,T163,2025-10-29,79,5,completed,false,false,,false
S01908,T008,2025-10-29,81,5,completed,false,false,,false
S01909,T167,2025-10-29,25,3,completed,false,false,,false
S01910,T033,2025-10-29,69,4,rescheduled,false,false,tutor,false
S01911,T043,2025-10-29,75,4,completed,true,false,,false
S01912,T137,2025-10-29,42,3,completed,false,false,,false
S01913,T148,2025-10-29,61,5,rescheduled,false,false,tutor,false
S01914,T145,2025-10-29,65,4,completed,true,false,,false
S01915,T113,2025-10-29,44,5,completed,false,false,,false
S01916,T163,2025-10-29,62,1,dropout,false,false,,false
S01917,T177,2025-10-29,73,5,completed,true,false,,false
S01918,T185,2025-10-29,90,3,rescheduled,false,false,tutor,false
S01919,T062,2025-10-29,47,4,completed,false,false,,false
S01920,T024,2025-10-29,29,,completed,false,false,,false
S01921,T200,2025-10-29,55,,completed,false,false,,false
S01922,T105,2025-10-29,77,3,completed,false,false,,false
S01923,T137,2025-10-29,44,,completed,false,false,,false
S01924,T128,2025-10-29,38,4,completed,false,false,,false
S01925,T137,2025-10-29,43,1,completed,false,false,,false
S01926,T054,2025-10-29,37,5,completed,false,false,,false
S01927,T014,2025-10-29,58,5,completed,false,false,,false
S01928,T013,2025-10-29,88,4,completed,false,false,,false
S01929,T076,2025-10-29,41,3,completed,false,false,,false
S01930,T176,2025-10-29,75,1,rescheduled,false,false,tutor,false
S01931,T011,2025-10-29,57,5,completed,false,false,,false
S01932,T120,2025-10-29,37,4,completed,false,false,,false
S01933,T195,2025-10-29,50,5,completed,false,false,,false
S01934,T114,2025-10-29,64,4,completed,false,false,,false
S01935,T188,2025-10-29,51,5,completed,false,false,,false
S01936,T040,2025-10-29,59,4,completed,false,false,,false
S01937,T167,2025-10-29,52,1,completed,false,false,,false
S01938,T151,2025-10-29,80,3,completed,false,false,,false
S01939,T159,2025-10-29,89,5,completed,false,false,,false
S01940,T109,2025-10-29,39,4,completed,false,false,,false
S01941,T059,2025-10-29,82,3,completed,false,false,,false
S01942,T078,2025-10-29,73,3,completed,false,false,,false
S01943,T092,2025-10-29,63,,completed,false,false,,false
